5.68548,4.67224,1.3575
5.67448,4.70192,1.3575
5.67806,4.75263,1.3575
5.67047,4.72145,1.3575
5.67921,4.66805,1.3575
5.68236,4.70044,1.3575
5.68762,4.75613,1.3575
5.65231,4.71621,1.3575
5.66803,4.67503,1.3575
5.70484,4.69843,1.3575
5.72615,4.73687,1.3575
5.65449,4.71409,1.3575
5.66137,4.67921,1.3575
5.68861,4.70187,1.3575
5.70704,4.75411,1.3575
5.66969,4.72221,1.3575
5.6709,4.67316,1.3575
5.69681,4.70264,1.3575
5.7231,4.75404,1.3575
5.67883,4.71625,1.3575
5.66786,4.66956,1.3575
5.70191,4.69312,1.3575
5.73832,4.75168,1.3575
5.69407,4.71894,1.3575
5.67902,4.66669,1.3575
5.7025,4.69258,1.3575
5.73568,4.75014,1.3575
5.69002,4.71224,1.3575
5.66745,4.66246,1.3575
5.66677,4.70306,1.3575
5.69076,4.7591,1.3575
5.64827,4.7189,1.3575
5.65595,4.66527,1.3575
5.68766,4.68983,1.3575
5.69556,4.74844,1.3575
5.63243,4.718,1.3575
5.63205,4.66896,1.3575
5.66368,4.70049,1.3575
5.70131,4.75889,1.3575
5.66927,4.72078,1.3575
5.66419,4.67714,1.3575
5.68232,4.70083,1.3575
5.70768,4.75911,1.3575
5.68581,4.73148,1.3575
5.69409,4.67882,1.3575
5.70985,4.70157,1.3575
5.73127,4.75488,1.3575
5.69874,4.72432,1.3575
5.68533,4.67477,1.3575
5.67762,4.70193,1.3575
5.71029,4.76324,1.3575
5.67554,4.7342,1.3575
5.65737,4.678,1.3575
5.69648,4.70156,1.3575
5.71493,4.75332,1.3575
5.65355,4.71709,1.3575
5.65577,4.66669,1.3575
5.65697,4.69665,1.3575
5.68075,4.75473,1.3575
5.66279,4.71806,1.3575
5.67222,4.67092,1.3575
5.69482,4.70734,1.3575
5.71136,4.75448,1.3575
5.67174,4.72196,1.3575
5.65691,4.68178,1.3575
5.65983,4.70376,1.3575
5.68017,4.74976,1.3575
5.65617,4.71706,1.3575
5.64021,4.68026,1.3575
5.64431,4.71432,1.3575
5.68962,4.76402,1.3575
5.68913,4.72255,1.3575
5.6841,4.67049,1.3575
5.66766,4.69984,1.3575
5.67432,4.74427,1.3575
5.63611,4.71213,1.3575
5.61754,4.66937,1.3575
5.65579,4.68695,1.3575
5.68876,4.7454,1.3575
5.6563,4.71254,1.3575
5.65583,4.66081,1.3575
5.64409,4.68829,1.3575
5.66372,4.74375,1.3575
5.64906,4.7138,1.3575
5.64609,4.66176,1.3575
5.6742,4.69118,1.3575
5.71521,4.75031,1.3575
5.66133,4.71224,1.3575
5.63744,4.66665,1.3575
5.68118,4.7011,1.3575
5.72005,4.76075,1.3575
5.63648,4.72371,1.3575
5.64459,4.67187,1.3575
5.68156,4.69395,1.3575
5.70604,4.75473,1.3575
5.65249,4.72422,1.3575
5.64241,4.67291,1.3575
5.66361,4.69515,1.3575
5.68507,4.74656,1.3575
5.65596,4.71764,1.3575
5.66069,4.67731,1.3575
5.68576,4.70535,1.3575
5.70611,4.75109,1.3575
5.66667,4.71183,1.3575
5.65101,4.66973,1.3575
5.6554,4.71119,1.3575
5.68816,4.75159,1.3575
5.65628,4.72176,1.3575
5.63853,4.68603,1.3575
5.67062,4.70067,1.3575
5.68171,4.75369,1.3575
5.64737,4.72448,1.3575
5.66463,4.67457,1.3575
5.68147,4.69201,1.3575
5.67906,4.74224,1.3575
5.65112,4.71712,1.3575
5.65648,4.6661,1.3575
5.65771,4.6947,1.3575
5.69299,4.75861,1.3575
5.66405,4.72806,1.3575
5.67219,4.67564,1.3575
5.69664,4.70277,1.3575
5.72887,4.75795,1.3575
5.66226,4.7253,1.3575
5.63075,4.67068,1.3575
5.67409,4.69371,1.3575
5.71249,4.76022,1.3575
5.65933,4.73401,1.3575
5.66145,4.67575,1.3575
5.6864,4.69336,1.3575
5.70038,4.75184,1.3575
5.64359,4.71541,1.3575
5.64962,4.67739,1.3575
5.66328,4.70191,1.3575
5.67479,4.74491,1.3575
5.65623,4.71875,1.3575
5.64456,4.66689,1.3575
5.67832,4.68664,1.3575
5.71569,4.74598,1.3575
5.67112,4.71997,1.3575
5.66443,4.68167,1.3575
5.67592,4.7025,1.3575
5.71007,4.75033,1.3575
5.67836,4.71977,1.3575
5.66052,4.67592,1.3575
5.69168,4.70549,1.3575
5.71389,4.76341,1.3575
5.64744,4.72924,1.3575
5.65032,4.66804,1.3575
5.68755,4.70186,1.3575
5.70864,4.76378,1.3575
5.63832,4.72028,1.3575
5.64547,4.68163,1.3575
5.67699,4.70939,1.3575
5.7093,4.7633,1.3575
5.6895,4.72591,1.3575
5.66262,4.66918,1.3575
5.65424,4.7012,1.3575
5.68352,4.751,1.3575
5.6528,4.71494,1.3575
5.65944,4.67312,1.3575
5.68196,4.69924,1.3575
5.68872,4.74869,1.3575
5.63926,4.7152,1.3575
5.62374,4.66725,1.3575
5.65912,4.69961,1.3575
5.71979,4.75831,1.3575
5.68137,4.72246,1.3575
5.65951,4.6724,1.3575
5.67113,4.69838,1.3575
5.70371,4.75969,1.3575
5.66924,4.72233,1.3575
5.63456,4.66279,1.3575
5.67568,4.69323,1.3575
5.71535,4.75332,1.3575
5.64263,4.71476,1.3575
5.64981,4.6658,1.3575
5.67145,4.69423,1.3575
5.64836,4.71672,1.3575
5.56218,4.71868,1.3575
5.64494,4.69492,1.3575
5.67079,4.75489,1.3575
5.64734,4.72987,1.3575
5.66802,4.67664,1.3575
5.67371,4.69533,1.3575
5.6889,4.75068,1.3575
5.66755,4.71715,1.3575
5.6853,4.67405,1.3575
5.68971,4.7006,1.3575
5.69329,4.74355,1.3575
5.65241,4.70971,1.3575
5.64312,4.66711,1.3575
5.66779,4.69777,1.3575
5.70482,4.75167,1.3575
5.65153,4.71941,1.3575
5.64284,4.67158,1.3575
5.67765,4.69607,1.3575
5.68927,4.74867,1.3575
5.65909,4.72465,1.3575
5.66833,4.68022,1.3575
5.66922,4.70029,1.3575
5.63871,4.71741,1.3575
5.53927,4.72566,1.3575
5.6359,4.70523,1.3575
5.66277,4.75795,1.3575
5.63232,4.7172,1.3575
5.64037,4.65773,1.3575
5.64495,4.67953,1.3575
5.6605,4.74429,1.3575
5.62235,4.71828,1.3575
5.65463,4.66256,1.3575
5.67914,4.68689,1.3575
5.70078,4.74564,1.3575
5.67616,4.72135,1.3575
5.66944,4.68321,1.3575
5.70118,4.69992,1.3575
5.71925,4.75055,1.3575
5.67286,4.71788,1.3575
5.65318,4.66542,1.3575
5.65795,4.6939,1.3575
5.68943,4.75044,1.3575
5.6846,4.72489,1.3575
5.68178,4.66659,1.3575
5.67041,4.68641,1.3575
5.68213,4.74559,1.3575
5.63717,4.71106,1.3575
5.63952,4.65939,1.3575
5.66629,4.68886,1.3575
5.68308,4.74621,1.3575
5.64361,4.72067,1.3575
5.65297,4.67886,1.3575
5.67916,4.70341,1.3575
5.71892,4.7572,1.3575
5.67892,4.71909,1.3575
5.66204,4.65727,1.3575
5.67039,4.68591,1.3575
5.69923,4.75792,1.3575
5.65587,4.72475,1.3575
5.68739,4.67708,1.3575
5.7209,4.71195,1.3575
5.7268,4.76288,1.3575
5.69162,4.7284,1.3575
5.65157,4.67377,1.3575
5.68111,4.69385,1.3575
5.73311,4.75353,1.3575
5.68468,4.71711,1.3575
5.68259,4.67847,1.3575
5.68483,4.71441,1.3575
5.66813,4.72425,1.3575
5.63128,4.71888,1.3575
5.69222,4.70331,1.3575
5.70675,4.75486,1.3575
5.6634,4.72245,1.3575
5.65203,4.67405,1.3575
5.65918,4.69869,1.3575
5.68173,4.74903,1.3575
5.66447,4.72047,1.3575
5.65643,4.67356,1.3575
5.67195,4.69327,1.3575
5.67801,4.74954,1.3575
5.62011,4.72221,1.3575
5.64546,4.67337,1.3575
5.68832,4.6954,1.3575
5.70985,4.75484,1.3575
5.64721,4.71867,1.3575
5.66527,4.67408,1.3575
5.67956,4.69821,1.3575
5.69412,4.75172,1.3575
5.68438,4.71291,1.3575
5.68995,4.66279,1.3575
5.7005,4.70468,1.3575
5.72556,4.76369,1.3575
5.673,4.72723,1.3575
5.65622,4.6752,1.3575
5.67488,4.70357,1.3575
5.69626,4.7531,1.3575
5.6775,4.72282,1.3575
5.68136,4.67553,1.3575
5.68537,4.70222,1.3575
5.69558,4.75645,1.3575
5.67039,4.71544,1.3575
5.65897,4.66411,1.3575
5.66191,4.69465,1.3575
5.69601,4.75392,1.3575
5.64497,4.72668,1.3575
5.64036,4.66987,1.3575
5.66074,4.69657,1.3575
5.68269,4.74976,1.3575
5.65326,4.72855,1.3575
5.65758,4.69079,1.3575
5.67987,4.70311,1.3575
5.69987,4.75496,1.3575
5.6575,4.72154,1.3575
5.67261,4.67286,1.3575
5.68653,4.69546,1.3575
5.68227,4.73923,1.3575
5.62501,4.71434,1.3575
5.65768,4.67489,1.3575
5.69382,4.70165,1.3575
5.70014,4.75634,1.3575
5.65777,4.7138,1.3575
5.65713,4.65799,1.3575
5.67372,4.69371,1.3575
5.7209,4.75314,1.3575
5.7069,4.7234,1.3575
5.67145,4.68151,1.3575
5.70151,4.70655,1.3575
5.73325,4.75431,1.3575
5.67093,4.71764,1.3575
5.66688,4.67798,1.3575
5.67156,4.70604,1.3575
5.70317,4.75411,1.3575
5.6781,4.72896,1.3575
5.65817,4.67775,1.3575
5.68,4.69491,1.3575
5.69841,4.74659,1.3575
5.67614,4.72319,1.3575
5.67179,4.68136,1.3575
5.67178,4.70599,1.3575
5.70026,4.76312,1.3575
5.66167,4.72647,1.3575
5.66827,4.67263,1.3575
5.69524,4.69295,1.3575
5.71197,4.74054,1.3575
5.70328,4.70866,1.3575
5.68786,4.66163,1.3575
5.66814,4.69738,1.3575
5.69318,4.75598,1.3575
5.6869,4.71871,1.3575
5.68392,4.66794,1.3575
5.68117,4.69653,1.3575
5.6956,4.74855,1.3575
5.66896,4.71441,1.3575
5.67055,4.66744,1.3575
5.68121,4.69597,1.3575
5.71679,4.75599,1.3575
5.66794,4.72367,1.3575
5.66928,4.66678,1.3575
5.68454,4.69522,1.3575
5.65593,4.71981,1.3575
5.56335,4.71688,1.3575
5.66098,4.69514,1.3575
5.69746,4.75796,1.3575
5.66142,4.71604,1.3575
5.66968,4.66484,1.3575
5.67732,4.69342,1.3575
5.70231,4.74821,1.3575
5.66403,4.71996,1.3575
5.65274,4.66569,1.3575
5.65401,4.68795,1.3575
5.67112,4.7519,1.3575
5.64916,4.72547,1.3575
5.66405,4.67109,1.3575
5.68254,4.68938,1.3575
5.70078,4.74782,1.3575
5.65072,4.7244,1.3575
5.65889,4.67743,1.3575
5.68712,4.6991,1.3575
5.71903,4.75375,1.3575
5.68374,4.72079,1.3575
5.66404,4.66873,1.3575
5.69206,4.70014,1.3575
5.71606,4.76371,1.3575
5.67287,4.72907,1.3575
5.65142,4.66676,1.3575
5.66366,4.68902,1.3575
5.69898,4.74548,1.3575
5.68061,4.70736,1.3575
5.69504,4.66055,1.3575
5.69838,4.69812,1.3575
5.70804,4.75676,1.3575
5.67526,4.71134,1.3575
5.66283,4.66984,1.3575
5.68489,4.70641,1.3575
5.72121,4.75311,1.3575
5.68092,4.71828,1.3575
5.69819,4.66935,1.3575
5.70117,4.69597,1.3575
5.70587,4.75201,1.3575
5.65959,4.72595,1.3575
5.66576,4.67524,1.3575
5.69572,4.69355,1.3575
5.69937,4.75666,1.3575
5.65164,4.72359,1.3575
5.68168,4.66371,1.3575
5.70884,4.68819,1.3575
5.72417,4.75117,1.3575
5.65714,4.71768,1.3575
5.66832,4.65781,1.3575
5.6966,4.68348,1.3575
5.70395,4.74405,1.3575
5.66497,4.71449,1.3575
5.66486,4.66662,1.3575
5.68494,4.69078,1.3575
5.71121,4.75084,1.3575
5.6476,4.70985,1.3575
5.64954,4.65339,1.3575
5.66576,4.6875,1.3575
5.69734,4.744,1.3575
5.66624,4.71645,1.3575
5.65082,4.66915,1.3575
5.67196,4.68809,1.3575
5.69657,4.74602,1.3575
5.66655,4.71736,1.3575
5.6528,4.66598,1.3575
5.65414,4.69589,1.3575
5.67707,4.75389,1.3575
5.64678,4.72481,1.3575
5.67493,4.67057,1.3575
5.69054,4.69515,1.3575
5.70473,4.74863,1.3575
5.69494,4.71055,1.3575
5.68048,4.67047,1.3575
5.67097,4.70417,1.3575
5.69785,4.75259,1.3575
5.66585,4.72164,1.3575
5.6546,4.67408,1.3575
5.69221,4.69164,1.3575
5.71844,4.74414,1.3575
5.66052,4.71809,1.3575
5.6533,4.66163,1.3575
5.67253,4.68518,1.3575
5.69481,4.74014,1.3575
5.65424,4.70408,1.3575
5.65927,4.66575,1.3575
5.69823,4.68755,1.3575
5.72874,4.746,1.3575
5.68485,4.72184,1.3575
5.66095,4.66305,1.3575
5.67379,4.67991,1.3575
5.70916,4.74326,1.3575
5.6721,4.71953,1.3575
5.64359,4.66703,1.3575
5.65669,4.69599,1.3575
5.67268,4.75169,1.3575
5.62534,4.70868,1.3575
5.63713,4.66173,1.3575
5.64735,4.6883,1.3575
5.66769,4.74309,1.3575
5.63105,4.71935,1.3575
5.63108,4.67876,1.3575
5.64489,4.69732,1.3575
5.67112,4.74378,1.3575
5.66017,4.7176,1.3575
5.65549,4.67307,1.3575
5.69299,4.69916,1.3575
5.72433,4.75867,1.3575
5.65329,4.72075,1.3575
5.64121,4.66116,1.3575
5.6487,4.69008,1.3575
5.69605,4.7513,1.3575
5.68443,4.73182,1.3575
5.63973,4.68021,1.3575
5.66635,4.6897,1.3575
5.69867,4.74527,1.3575
5.65502,4.71458,1.3575
5.63026,4.66894,1.3575
5.66093,4.68897,1.3575
5.71014,4.74098,1.3575
5.67971,4.71467,1.3575
