40.32310,-84.89990,980105.99000
40.36630,-84.89990,980113.56000
40.39660,-84.89990,980116.49000
39.05830,-84.89990,980000.00000
41.07660,-84.89990,980209.80000
40.51280,-84.89880,980136.51000
40.41830,-84.89710,980118.76000
40.41810,-84.89660,980118.82000
38.79400,-84.89630,979995.80000
39.21740,-84.89490,980000.57000
39.55280,-84.89080,980041.53000
39.59660,-84.89030,980043.43000
41.61660,-84.88990,980221.20000
39.76290,-84.88990,980031.51000
39.85990,-84.88830,980037.73000
39.83830,-84.88660,980040.90000
40.41660,-84.88660,980119.70000
40.54190,-84.88630,980138.37000
41.53160,-84.88490,980230.10000
39.70580,-84.88380,980025.12000
39.73410,-84.88380,980027.76000
39.80660,-84.88380,980036.56000
38.86660,-84.88330,979974.10000
39.27690,-84.88330,980031.02000
38.85030,-84.88300,979977.10000
40.58540,-84.88280,980141.13000
40.30940,-84.88190,980104.34000
40.33830,-84.88160,980111.69000
40.39690,-84.88160,980118.40000
40.23690,-84.88110,980089.60000
39.63290,-84.88040,980041.34000
39.66190,-84.88040,980035.17000
39.68740,-84.88040,980025.79000
40.30960,-84.87990,980104.53000
40.54290,-84.87830,980138.75000
39.91780,-84.87830,980042.70000
39.71910,-84.87580,980025.20000
39.73330,-84.87330,980026.06000
41.15490,-84.87330,980218.30000
41.75830,-84.87330,980225.90000
39.74880,-84.87110,980029.65000
39.78380,-84.87110,980030.35000
41.07330,-84.86990,980208.80000
40.62940,-84.86880,980142.86000
39.40490,-84.86830,980024.00000
39.70710,-84.86830,980024.05000
40.60040,-84.86830,980139.58000
39.70030,-84.86790,980024.61000
40.00610,-84.86660,980048.22000
40.92490,-84.86660,980192.00000
39.71290,-84.86580,980024.80000
39.34690,-84.86530,980028.00000
38.99830,-84.86490,979997.60000
39.72330,-84.86410,980024.39000
40.48410,-84.86410,980129.69000
40.44780,-84.86380,980123.60000
40.41830,-84.86330,980122.27000
40.30940,-84.86280,980104.89000
40.33860,-84.86280,980112.47000
40.35990,-84.86240,980117.01000
39.46960,-84.86240,980034.29000
39.59740,-84.86210,980046.74000
39.50490,-84.86160,980040.90000
39.68660,-84.86160,980026.59000
39.73490,-84.86130,980024.64000
40.56740,-84.86040,980141.45000
38.48990,-84.85990,979935.30000
40.58610,-84.85880,980140.48000
40.38190,-84.85780,980119.18000
40.51360,-84.85710,980134.44000
39.71290,-84.85690,980024.20000
39.79330,-84.85660,980029.42000
39.13660,-84.85580,980006.99000
39.71110,-84.85540,980023.63000
39.70030,-84.85440,980024.61000
39.70710,-84.85440,980024.36000
39.72040,-84.85440,980023.20000
39.70990,-84.85330,980023.88000
39.73830,-84.85330,980024.65000
40.54660,-84.85330,980139.70000
39.53580,-84.85330,980047.50000
39.70830,-84.85210,980023.78000
39.71380,-84.85190,980023.53000
39.71110,-84.85180,980023.55000
39.80660,-84.85030,980035.03000
39.72280,-84.84940,980024.77000
39.70110,-84.84910,980024.81000
39.71110,-84.84860,980024.22000
39.72740,-84.84830,980024.06000
39.77490,-84.84830,980026.62000
39.10160,-84.84830,980004.20000
39.71330,-84.84830,980023.90000
40.74830,-84.84830,980159.50000
40.52790,-84.84830,980137.10000
39.70710,-84.84780,980024.30000
40.54240,-84.84660,980140.20000
38.38990,-84.84660,979936.00000
39.31580,-84.84660,980036.37000
39.68990,-84.84610,980026.81000
39.71330,-84.84540,980024.03000
40.88160,-84.84490,980189.00000
40.22240,-84.84360,980088.08000
40.35280,-84.84330,980116.75000
39.72990,-84.84240,980023.72000
40.30960,-84.84160,980107.30000
40.31160,-84.84160,980107.10000
39.72190,-84.84040,980024.53000
39.69880,-84.83990,980025.49000
40.64460,-84.83990,980146.45000
39.18530,-84.83990,979996.27000
39.70860,-84.83960,980024.92000
39.71280,-84.83960,980024.22000
40.58630,-84.83960,980139.47000
39.27630,-84.83790,980038.56000
40.42580,-84.83460,980125.33000
40.41130,-84.83440,980125.92000
39.74490,-84.83330,980024.25000
39.63280,-84.83330,980045.78000
39.66460,-84.83330,980036.00000
39.74830,-84.83330,980024.49000
39.77780,-84.83330,980027.81000
39.81380,-84.83190,980035.58000
38.82500,-84.83170,979996.70000
40.00490,-84.83160,980045.70000
38.87100,-84.83150,979993.50000
40.00560,-84.82990,980045.88000
39.62490,-84.82990,980047.50000
39.90830,-84.82990,980042.10000
40.44030,-84.82990,980124.98000
40.54240,-84.82860,980140.64000
40.02030,-84.82830,980048.02000
40.09330,-84.82830,980062.30000
40.45110,-84.82780,980127.50000
40.09310,-84.82660,980063.07000
40.66160,-84.82660,980148.50000
40.47630,-84.82630,980129.76000
39.68740,-84.82580,980029.92000
38.79650,-84.82530,979992.50000
40.16630,-84.82490,980074.67000
40.32410,-84.82460,980107.26000
40.27530,-84.82440,980100.99000
39.70460,-84.82360,980025.88000
39.71580,-84.82360,980024.78000
40.31160,-84.82330,980103.12000
38.58660,-84.82330,979941.40000
39.25330,-84.82330,980035.10000
39.49380,-84.82210,980047.12000
40.39410,-84.82080,980124.24000
39.55030,-84.82040,980055.05000
40.51360,-84.81960,980136.09000
39.86530,-84.81940,980035.85000
40.44040,-84.81910,980126.38000
40.43330,-84.81880,980125.92000
38.89430,-84.81870,979997.10000
41.07990,-84.81660,980204.50000
39.42990,-84.81660,980038.79000
41.70240,-84.81630,980218.39000
39.50830,-84.81580,980055.14000
40.41130,-84.81580,980127.41000
40.42030,-84.81580,980127.67000
40.42630,-84.81540,980125.59000
39.74380,-84.81490,980024.65000
39.59690,-84.81490,980054.16000
40.35280,-84.81490,980117.64000
39.72910,-84.81360,980024.45000
40.44940,-84.81160,980128.99000
40.54160,-84.80990,980141.27000
39.83330,-84.80990,980032.02000
40.42130,-84.80940,980128.10000
39.90910,-84.80790,980040.29000
40.43040,-84.80710,980126.50000
41.77830,-84.80660,980226.48000
40.44040,-84.80660,980127.98000
40.43330,-84.80630,980126.90000
38.85220,-84.80620,979996.00000
40.42580,-84.80610,980126.41000
39.89160,-84.80540,980036.60000
40.22430,-84.80490,980087.76000
41.07490,-84.80490,980205.60000
39.02990,-84.80490,979995.30000
40.23830,-84.80490,980091.27000
39.11860,-84.80460,980005.26000
40.36740,-84.80380,980119.74000
40.31630,-84.80360,980099.96000
40.33790,-84.80360,980109.46000
40.30940,-84.80330,980102.72000
40.41530,-84.80330,980128.97000
40.42890,-84.80330,980128.64000
40.44740,-84.80330,980129.52000
40.46580,-84.80330,980132.83000
40.48490,-84.80330,980133.76000
40.42780,-84.80330,980126.92000
40.43040,-84.80330,980126.15000
40.43330,-84.80330,980127.20000
40.52790,-84.80240,980139.53000
40.58190,-84.80240,980143.01000
40.63030,-84.80210,980146.75000
41.60290,-84.80160,980220.49000
40.42690,-84.80110,980127.39000
40.44080,-84.80080,980128.05000
39.25580,-84.80030,980033.97000
38.88330,-84.79990,979993.70000
40.43040,-84.79990,980126.71000
40.41940,-84.79910,980130.24000
40.43440,-84.79880,980127.69000
39.74490,-84.79860,980025.19000
39.74380,-84.79830,980025.25000
39.69780,-84.79790,980029.84000
39.66540,-84.79780,980037.29000
39.72610,-84.79780,980025.55000
41.70830,-84.79660,980217.37000
41.75160,-84.79660,980221.28000
39.63290,-84.79610,980047.83000
39.56740,-84.79580,980055.88000
39.14960,-84.79530,980010.75000
39.29860,-84.79530,980041.17000
39.33190,-84.79530,980041.23000
39.36190,-84.79490,980045.93000
39.20080,-84.79460,980024.56000
40.44910,-84.79330,980130.32000
39.78780,-84.79290,980024.22000
39.82210,-84.79210,980027.21000
39.80490,-84.79160,980029.70000
38.87150,-84.79150,979994.10000
40.41030,-84.79080,980126.88000
40.43330,-84.79080,980131.66000
38.93330,-84.78990,979994.90000
40.42130,-84.78960,980127.27000
40.42860,-84.78880,980127.07000
40.72830,-84.78830,980159.37000
40.44080,-84.78790,980132.64000
40.45130,-84.78490,980132.00000
40.52840,-84.78490,980139.70000
40.59730,-84.78490,980145.20000
40.65540,-84.78490,980150.90000
40.50790,-84.78490,980137.16000
40.54440,-84.78460,980142.55000
40.57380,-84.78460,980143.39000
40.59130,-84.78460,980144.96000
40.47990,-84.78440,980134.57000
40.22380,-84.78330,980087.18000
40.39630,-84.78160,980123.90000
40.38490,-84.78160,980121.01000
40.36690,-84.78080,980116.20000
39.77280,-84.77940,980024.75000
40.78630,-84.77830,980171.61000
40.28190,-84.77830,980100.96000
40.41210,-84.77630,980125.89000
40.29480,-84.77490,980103.14000
40.33810,-84.77490,980106.40000
38.81330,-84.77490,979985.90000
40.22290,-84.77490,980088.07000
40.45040,-84.77290,980130.66000
39.67810,-84.77160,980039.30000
40.42160,-84.77160,980125.90000
39.52860,-84.77080,980053.64000
40.43710,-84.77040,980127.01000
39.56080,-84.76990,980056.63000
39.72940,-84.76830,980027.10000
40.38740,-84.76830,980115.80000
41.49710,-84.76830,980226.55000
41.54160,-84.76830,980222.88000
40.63330,-84.76740,980151.75000
39.34740,-84.76660,980053.91000
40.31960,-84.76580,980100.82000
40.42910,-84.76490,980126.21000
41.63490,-84.76490,980219.97000
39.59460,-84.76490,980058.44000
39.83690,-84.76490,980025.93000
40.52710,-84.76490,980142.15000
39.78780,-84.76380,980023.68000
39.71410,-84.76190,980029.95000
39.42060,-84.76160,980053.62000
39.86280,-84.76110,980030.54000
39.89860,-84.76110,980036.09000
39.74380,-84.76040,980024.69000
39.65540,-84.76030,980042.85000
39.68490,-84.76030,980028.75000
39.81240,-84.76030,980026.24000
39.49340,-84.75990,980055.59000
39.74380,-84.75990,980024.84000
39.75760,-84.75990,980025.00000
39.78710,-84.75990,980023.94000
39.47910,-84.75960,980051.55000
39.63280,-84.75940,980050.64000
39.74380,-84.75830,980024.78000
39.93890,-84.75830,980043.62000
41.25240,-84.75830,980218.05000
40.36690,-84.75710,980113.40000
41.60890,-84.75490,980220.94000
38.68490,-84.75330,979973.70000
40.50880,-84.75080,980141.05000
39.22190,-84.74990,980013.52000
41.45760,-84.74990,980227.17000
41.39690,-84.74860,980222.79000
41.48410,-84.74860,980228.53000
41.20790,-84.74830,980214.31000
41.30310,-84.74830,980220.06000
41.35330,-84.74830,980220.10000
41.39640,-84.74830,980222.47000
41.58480,-84.74830,980222.82000
41.69310,-84.74660,980223.43000
40.57460,-84.74660,980145.35000
39.81940,-84.74610,980023.87000
40.42110,-84.74610,980123.94000
40.45040,-84.74610,980128.62000
40.47460,-84.74610,980136.17000
40.50880,-84.74610,980141.72000
40.53080,-84.74610,980143.42000
40.47990,-84.74490,980135.81000
40.34490,-84.74460,980105.82000
40.35210,-84.74330,980107.35000
40.38830,-84.74190,980117.81000
40.05260,-84.74160,980058.87000
39.74360,-84.74130,980024.13000
39.77280,-84.74110,980021.33000
39.60060,-84.73990,980058.60000
40.30860,-84.73660,980100.11000
38.49660,-84.73660,979933.20000
41.16490,-84.73330,980209.72000
39.28340,-84.73160,980044.07000
41.03330,-84.73160,980197.80000
41.07760,-84.73160,980203.01000
41.76660,-84.72990,980220.27000
40.36660,-84.72880,980109.05000
40.38160,-84.72830,980114.21000
39.50990,-84.72830,980062.34000
41.29580,-84.72830,980219.93000
40.40530,-84.72740,980119.22000
40.43130,-84.72710,980119.89000
40.46490,-84.72710,980130.54000
40.49410,-84.72710,980136.92000
40.52360,-84.72710,980143.70000
41.12410,-84.72660,980206.15000
40.30880,-84.72490,980099.45000
